Countrycode;AirQualityStation;AirQualityStationEoICode;AirPollutant;AveragingTime;Concentration;UnitOfMeasurement;DatetimeBegin;DatetimeEnd;Validity;Verification
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.64;µg/m3;2013-04-27 03:00:00 +01:00;2013-04-27 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.16;µg/m3;2013-04-27 04:00:00 +01:00;2013-04-27 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.19;µg/m3;2013-04-27 05:00:00 +01:00;2013-04-27 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.39;µg/m3;2013-04-27 06:00:00 +01:00;2013-04-27 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.89;µg/m3;2013-04-27 07:00:00 +01:00;2013-04-27 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.1;µg/m3;2013-04-27 09:00:00 +01:00;2013-04-27 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;65.05;µg/m3;2013-04-27 11:00:00 +01:00;2013-04-27 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.94;µg/m3;2013-04-27 12:00:00 +01:00;2013-04-27 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.81;µg/m3;2013-04-27 14:00:00 +01:00;2013-04-27 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.05;µg/m3;2013-04-27 15:00:00 +01:00;2013-04-27 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;65.19;µg/m3;2013-04-27 17:00:00 +01:00;2013-04-27 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.89;µg/m3;2013-04-27 18:00:00 +01:00;2013-04-27 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.88;µg/m3;2013-04-27 19:00:00 +01:00;2013-04-27 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;79.68;µg/m3;2013-04-27 21:00:00 +01:00;2013-04-27 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;76.98;µg/m3;2013-04-27 22:00:00 +01:00;2013-04-27 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;80.78;µg/m3;2013-04-27 23:00:00 +01:00;2013-04-28 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;81.19;µg/m3;2013-04-28 00:00:00 +01:00;2013-04-28 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;76.49;µg/m3;2013-04-28 01:00:00 +01:00;2013-04-28 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;84.6;µg/m3;2013-04-28 02:00:00 +01:00;2013-04-28 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;84.51;µg/m3;2013-04-28 03:00:00 +01:00;2013-04-28 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.18;µg/m3;2013-04-28 06:00:00 +01:00;2013-04-28 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;74.3;µg/m3;2013-04-28 07:00:00 +01:00;2013-04-28 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;79.43;µg/m3;2013-04-28 08:00:00 +01:00;2013-04-28 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;85.16;µg/m3;2013-04-28 10:00:00 +01:00;2013-04-28 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;89.41;µg/m3;2013-04-28 11:00:00 +01:00;2013-04-28 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;88.7;µg/m3;2013-04-28 12:00:00 +01:00;2013-04-28 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;89.55;µg/m3;2013-04-28 13:00:00 +01:00;2013-04-28 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;90.97;µg/m3;2013-04-28 15:00:00 +01:00;2013-04-28 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;90.01;µg/m3;2013-04-28 17:00:00 +01:00;2013-04-28 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;73.59;µg/m3;2013-04-28 19:00:00 +01:00;2013-04-28 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.16;µg/m3;2013-04-28 20:00:00 +01:00;2013-04-28 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.09;µg/m3;2013-04-28 22:00:00 +01:00;2013-04-28 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.57;µg/m3;2013-04-28 23:00:00 +01:00;2013-04-29 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.17;µg/m3;2013-04-29 00:00:00 +01:00;2013-04-29 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.38;µg/m3;2013-04-29 01:00:00 +01:00;2013-04-29 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.51;µg/m3;2013-04-29 09:00:00 +01:00;2013-04-29 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.9;µg/m3;2013-04-29 11:00:00 +01:00;2013-04-29 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;59.41;µg/m3;2013-04-29 12:00:00 +01:00;2013-04-29 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;66.51;µg/m3;2013-04-29 14:00:00 +01:00;2013-04-29 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.18;µg/m3;2013-04-29 15:00:00 +01:00;2013-04-29 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;79.84;µg/m3;2013-04-29 17:00:00 +01:00;2013-04-29 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;77.07;µg/m3;2013-04-29 18:00:00 +01:00;2013-04-29 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.84;µg/m3;2013-04-29 19:00:00 +01:00;2013-04-29 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;13.69;µg/m3;2013-04-30 00:00:00 +01:00;2013-04-30 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;13.78;µg/m3;2013-04-30 01:00:00 +01:00;2013-04-30 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;8.85;µg/m3;2013-04-30 02:00:00 +01:00;2013-04-30 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;7.68;µg/m3;2013-04-30 03:00:00 +01:00;2013-04-30 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;4.37;µg/m3;2013-04-30 04:00:00 +01:00;2013-04-30 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.04;µg/m3;2013-04-30 05:00:00 +01:00;2013-04-30 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;15.99;µg/m3;2013-04-30 07:00:00 +01:00;2013-04-30 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;75.78;µg/m3;2013-04-30 12:00:00 +01:00;2013-04-30 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;75.51;µg/m3;2013-04-30 13:00:00 +01:00;2013-04-30 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.96;µg/m3;2013-04-30 14:00:00 +01:00;2013-04-30 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.34;µg/m3;2013-04-30 15:00:00 +01:00;2013-04-30 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.56;µg/m3;2013-04-30 19:00:00 +01:00;2013-04-30 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.81;µg/m3;2013-04-30 21:00:00 +01:00;2013-04-30 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.77;µg/m3;2013-05-01 03:00:00 +01:00;2013-05-01 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.61;µg/m3;2013-05-01 07:00:00 +01:00;2013-05-01 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;80.58;µg/m3;2013-05-01 09:00:00 +01:00;2013-05-01 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;86.96;µg/m3;2013-05-01 10:00:00 +01:00;2013-05-01 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;90.14;µg/m3;2013-05-01 12:00:00 +01:00;2013-05-01 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;88.69;µg/m3;2013-05-01 13:00:00 +01:00;2013-05-01 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;87.41;µg/m3;2013-05-01 14:00:00 +01:00;2013-05-01 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;85.59;µg/m3;2013-05-01 15:00:00 +01:00;2013-05-01 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;86;µg/m3;2013-05-01 16:00:00 +01:00;2013-05-01 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;85.59;µg/m3;2013-05-01 17:00:00 +01:00;2013-05-01 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;80.56;µg/m3;2013-05-01 19:00:00 +01:00;2013-05-01 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;80;µg/m3;2013-05-01 20:00:00 +01:00;2013-05-01 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;76.04;µg/m3;2013-05-01 21:00:00 +01:00;2013-05-01 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;74.5;µg/m3;2013-05-01 22:00:00 +01:00;2013-05-01 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.88;µg/m3;2013-05-02 00:00:00 +01:00;2013-05-02 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.09;µg/m3;2013-05-02 01:00:00 +01:00;2013-05-02 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.8;µg/m3;2013-05-02 02:00:00 +01:00;2013-05-02 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.11;µg/m3;2013-05-02 03:00:00 +01:00;2013-05-02 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.55;µg/m3;2013-05-02 05:00:00 +01:00;2013-05-02 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;30.99;µg/m3;2013-05-02 06:00:00 +01:00;2013-05-02 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.63;µg/m3;2013-05-02 08:00:00 +01:00;2013-05-02 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.56;µg/m3;2013-05-02 09:00:00 +01:00;2013-05-02 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.06;µg/m3;2013-05-02 13:00:00 +01:00;2013-05-02 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.01;µg/m3;2013-05-02 14:00:00 +01:00;2013-05-02 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.61;µg/m3;2013-05-02 15:00:00 +01:00;2013-05-02 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;74.7;µg/m3;2013-05-02 20:00:00 +01:00;2013-05-02 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;66.61;µg/m3;2013-05-03 00:00:00 +01:00;2013-05-03 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;66.89;µg/m3;2013-05-03 01:00:00 +01:00;2013-05-03 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.57;µg/m3;2013-05-03 02:00:00 +01:00;2013-05-03 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.06;µg/m3;2013-05-03 03:00:00 +01:00;2013-05-03 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;65.83;µg/m3;2013-05-03 04:00:00 +01:00;2013-05-03 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.17;µg/m3;2013-05-03 05:00:00 +01:00;2013-05-03 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.99;µg/m3;2013-05-03 07:00:00 +01:00;2013-05-03 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.77;µg/m3;2013-05-03 08:00:00 +01:00;2013-05-03 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.07;µg/m3;2013-05-03 09:00:00 +01:00;2013-05-03 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;83.56;µg/m3;2013-05-03 13:00:00 +01:00;2013-05-03 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;88.47;µg/m3;2013-05-03 14:00:00 +01:00;2013-05-03 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;91.64;µg/m3;2013-05-03 16:00:00 +01:00;2013-05-03 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;90.63;µg/m3;2013-05-03 17:00:00 +01:00;2013-05-03 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;91.87;µg/m3;2013-05-03 18:00:00 +01:00;2013-05-03 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.06;µg/m3;2013-05-03 22:00:00 +01:00;2013-05-03 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;16.59;µg/m3;2013-05-03 23:00:00 +01:00;2013-05-04 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;4.08;µg/m3;2013-05-04 04:00:00 +01:00;2013-05-04 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;9.13;µg/m3;2013-05-04 05:00:00 +01:00;2013-05-04 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.48;µg/m3;2013-05-04 06:00:00 +01:00;2013-05-04 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.83;µg/m3;2013-05-04 07:00:00 +01:00;2013-05-04 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.56;µg/m3;2013-05-04 08:00:00 +01:00;2013-05-04 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.46;µg/m3;2013-05-04 09:00:00 +01:00;2013-05-04 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;85.66;µg/m3;2013-05-04 10:00:00 +01:00;2013-05-04 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;94.53;µg/m3;2013-05-04 11:00:00 +01:00;2013-05-04 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;98.51;µg/m3;2013-05-04 13:00:00 +01:00;2013-05-04 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;97.96;µg/m3;2013-05-04 15:00:00 +01:00;2013-05-04 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;91.71;µg/m3;2013-05-04 16:00:00 +01:00;2013-05-04 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;93.76;µg/m3;2013-05-04 18:00:00 +01:00;2013-05-04 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.98;µg/m3;2013-05-04 20:00:00 +01:00;2013-05-04 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.41;µg/m3;2013-05-04 21:00:00 +01:00;2013-05-04 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.6;µg/m3;2013-05-04 23:00:00 +01:00;2013-05-05 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.01;µg/m3;2013-05-05 02:00:00 +01:00;2013-05-05 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.69;µg/m3;2013-05-05 07:00:00 +01:00;2013-05-05 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.45;µg/m3;2013-05-05 08:00:00 +01:00;2013-05-05 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;83.55;µg/m3;2013-05-05 10:00:00 +01:00;2013-05-05 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;104.67;µg/m3;2013-05-05 11:00:00 +01:00;2013-05-05 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;116.1;µg/m3;2013-05-05 13:00:00 +01:00;2013-05-05 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;118.3;µg/m3;2013-05-05 14:00:00 +01:00;2013-05-05 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;114.49;µg/m3;2013-05-05 15:00:00 +01:00;2013-05-05 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;105.77;µg/m3;2013-05-05 17:00:00 +01:00;2013-05-05 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;97.1;µg/m3;2013-05-05 18:00:00 +01:00;2013-05-05 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.51;µg/m3;2013-05-05 20:00:00 +01:00;2013-05-05 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.08;µg/m3;2013-05-05 21:00:00 +01:00;2013-05-05 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.1;µg/m3;2013-05-05 22:00:00 +01:00;2013-05-05 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.63;µg/m3;2013-05-05 23:00:00 +01:00;2013-05-06 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.59;µg/m3;2013-05-06 00:00:00 +01:00;2013-05-06 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.58;µg/m3;2013-05-06 03:00:00 +01:00;2013-05-06 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;9.36;µg/m3;2013-05-06 04:00:00 +01:00;2013-05-06 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.7;µg/m3;2013-05-06 06:00:00 +01:00;2013-05-06 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37;µg/m3;2013-05-06 07:00:00 +01:00;2013-05-06 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;83.75;µg/m3;2013-05-06 08:00:00 +01:00;2013-05-06 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;91.01;µg/m3;2013-05-06 09:00:00 +01:00;2013-05-06 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;101.61;µg/m3;2013-05-06 10:00:00 +01:00;2013-05-06 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;101.07;µg/m3;2013-05-06 12:00:00 +01:00;2013-05-06 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;99.69;µg/m3;2013-05-06 13:00:00 +01:00;2013-05-06 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;100.54;µg/m3;2013-05-06 14:00:00 +01:00;2013-05-06 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;97.8;µg/m3;2013-05-06 15:00:00 +01:00;2013-05-06 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;91.75;µg/m3;2013-05-06 16:00:00 +01:00;2013-05-06 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;80.47;µg/m3;2013-05-06 17:00:00 +01:00;2013-05-06 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;87.13;µg/m3;2013-05-06 18:00:00 +01:00;2013-05-06 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;83.87;µg/m3;2013-05-06 19:00:00 +01:00;2013-05-06 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;78.98;µg/m3;2013-05-06 20:00:00 +01:00;2013-05-06 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;77.07;µg/m3;2013-05-06 21:00:00 +01:00;2013-05-06 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;71.38;µg/m3;2013-05-06 22:00:00 +01:00;2013-05-06 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.88;µg/m3;2013-05-07 00:00:00 +01:00;2013-05-07 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.57;µg/m3;2013-05-07 01:00:00 +01:00;2013-05-07 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.93;µg/m3;2013-05-07 02:00:00 +01:00;2013-05-07 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.47;µg/m3;2013-05-07 05:00:00 +01:00;2013-05-07 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.11;µg/m3;2013-05-07 06:00:00 +01:00;2013-05-07 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.03;µg/m3;2013-05-07 07:00:00 +01:00;2013-05-07 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.46;µg/m3;2013-05-07 08:00:00 +01:00;2013-05-07 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.83;µg/m3;2013-05-07 09:00:00 +01:00;2013-05-07 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;48.78;µg/m3;2013-05-07 11:00:00 +01:00;2013-05-07 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.35;µg/m3;2013-05-07 13:00:00 +01:00;2013-05-07 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.67;µg/m3;2013-05-07 14:00:00 +01:00;2013-05-07 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;71.48;µg/m3;2013-05-07 15:00:00 +01:00;2013-05-07 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.79;µg/m3;2013-05-07 16:00:00 +01:00;2013-05-07 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.03;µg/m3;2013-05-07 17:00:00 +01:00;2013-05-07 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.01;µg/m3;2013-05-07 19:00:00 +01:00;2013-05-07 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;59.6;µg/m3;2013-05-07 20:00:00 +01:00;2013-05-07 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.9;µg/m3;2013-05-07 21:00:00 +01:00;2013-05-07 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.09;µg/m3;2013-05-07 22:00:00 +01:00;2013-05-07 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.76;µg/m3;2013-05-07 23:00:00 +01:00;2013-05-08 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.95;µg/m3;2013-05-08 00:00:00 +01:00;2013-05-08 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.34;µg/m3;2013-05-08 01:00:00 +01:00;2013-05-08 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.58;µg/m3;2013-05-08 02:00:00 +01:00;2013-05-08 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;15.35;µg/m3;2013-05-08 03:00:00 +01:00;2013-05-08 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;4.45;µg/m3;2013-05-08 04:00:00 +01:00;2013-05-08 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;4.79;µg/m3;2013-05-08 05:00:00 +01:00;2013-05-08 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.08;µg/m3;2013-05-08 06:00:00 +01:00;2013-05-08 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.39;µg/m3;2013-05-08 07:00:00 +01:00;2013-05-08 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.94;µg/m3;2013-05-08 09:00:00 +01:00;2013-05-08 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;71.06;µg/m3;2013-05-08 11:00:00 +01:00;2013-05-08 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;81.61;µg/m3;2013-05-08 12:00:00 +01:00;2013-05-08 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;100.17;µg/m3;2013-05-08 13:00:00 +01:00;2013-05-08 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;97.47;µg/m3;2013-05-08 14:00:00 +01:00;2013-05-08 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;85.55;µg/m3;2013-05-08 15:00:00 +01:00;2013-05-08 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;87.86;µg/m3;2013-05-08 16:00:00 +01:00;2013-05-08 17:00:00 +01:00;1;1
